,NeighbourhoodCode,Year,Month,ResponseTimeScore,SlowResponseTimePenalty,DayC,NightC,Rain Days,Rainfall(mm),Daylight hours,NuisanceReportsCriminal,NuisanceReportsNonCriminal,NetLaborParticipation,FlexibleContracts,SelfContract,PopulationEduLow,PopulationEduMedium,PopulationEduHigh,y0-15%,y15-25%,y65-%,Peoplewithmigrationbackgroud%,Averagepeopleperhousehold,Populationdensitykm2,AverageWOZ-valueofhouses(x1000euro),Percentuninhabited(%),Rentalproperies(%),Tradeandcatering%,Culture/recreationproperies%,Carsperhousehold,UrbanityLevel,Inhabitants,Benches,Lights,POI,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
5186,Overakker,2012,3,0.0,1.0,11,3,6,18.8,12.0,0,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,6.0,1.5162,1.0121,1.0,0.6065,3.0769,0.0,0.0,0.0
5187,Overakker,2012,4,0.0,1.0,14,6,4,14.4,14.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,6.3681,4.251,1.0,0.3032,1.5385,3.0,0.9097,9.375
5188,Overakker,2012,5,0.0,1.0,17,9,7,22.8,15.5,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,12.0,0.6065,0.4049,0.0,0.0,0.0,0.0,0.0,0.0
5189,Overakker,2012,6,0.0,1.0,21,12,7,31.0,16.5,1,4,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,0.9097,0.6073,1.0,0.0,0.0,0.0,0.0,0.0
5190,Overakker,2012,7,0.0,1.0,23,14,7,28.9,16.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,1.213,0.8097,2.0,0.3032,1.5385,0.0,0.0,0.0
5191,Overakker,2012,8,0.0,1.0,23,14,7,29.2,14.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,Overakker,2012,9,0.0,1.0,19,12,6,21.0,12.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,5.4584,3.6437,0.0,0.0,0.0,0.0,0.0,0.0
5193,Overakker,2012,10,0.0,1.0,15,9,7,25.8,11.0,2,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,12.0,1.8195,1.2146,0.0,0.0,0.0,1.0,0.3032,3.125
5194,Overakker,2012,11,0.0,1.0,10,6,8,24.0,9.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,6.0,0.3032,0.2024,0.0,0.0,0.0,1.0,0.3032,3.125
5195,Overakker,2012,12,0.0,1.0,6,3,8,29.2,8.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5196,Overakker,2013,1,0.0,1.0,5,2,7,24.7,8.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,12.0,4.8519,3.2389,0.0,0.3032,1.5385,4.0,1.213,12.5
5197,Overakker,2013,2,0.0,1.0,6,1,6,19.2,10.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,0.6065,0.4049,0.0,0.3032,1.5385,0.0,0.0,0.0
5198,Overakker,2013,3,0.0,1.0,11,3,6,18.8,12.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,9.0,1.8195,1.2146,0.0,0.0,0.0,0.0,0.0,0.0
5199,Overakker,2013,4,0.0,1.0,14,6,4,14.4,14.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,0.0,0.0,0.0,0.3032,1.5385,0.0,0.0,0.0
5200,Overakker,2013,5,0.0,1.0,17,9,7,22.8,15.5,1,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,4.5487,3.0364,0.0,0.0,0.0,2.0,0.6065,6.25
5201,Overakker,2013,6,0.0,1.0,21,12,7,31.0,16.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,12.0,7.8843,5.2632,0.0,0.9097,4.6154,1.0,0.3032,3.125
5202,Overakker,2013,7,0.0,1.0,23,14,7,28.9,16.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,1.213,0.8097,0.0,0.0,0.0,0.0,0.0,0.0
5203,Overakker,2013,8,0.0,1.0,23,14,7,29.2,14.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,3.0324,2.0243,0.0,0.6065,3.0769,0.0,0.0,0.0
5204,Overakker,2013,9,0.0,1.0,19,12,6,21.0,12.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,13.0,2.7292,1.8219,0.0,0.0,0.0,1.0,0.3032,3.125
5205,Overakker,2013,10,0.0,1.0,15,9,7,25.8,11.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,6.6714,4.4534,0.0,0.9097,4.6154,0.0,0.0,0.0
5206,Overakker,2013,11,0.0,1.0,10,6,8,24.0,9.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,2.7292,1.8219,1.0,0.3032,1.5385,2.0,0.6065,6.25
5207,Overakker,2013,12,0.0,1.0,6,3,8,29.2,8.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,4.5487,3.0364,0.0,0.0,0.0,0.0,0.0,0.0
5208,Overakker,2014,1,0.0,1.0,5,2,7,24.7,8.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,6.3681,4.251,0.0,2.1227,10.7692,0.0,0.0,0.0
5209,Overakker,2014,2,0.0,1.0,6,1,6,19.2,10.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,2.4259,1.6194,0.0,0.0,0.0,1.0,0.3032,3.125
5210,Overakker,2014,3,0.0,1.0,11,3,6,18.8,12.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,3.0324,2.0243,0.0,0.0,0.0,1.0,0.3032,3.125
5211,Overakker,2014,4,0.0,1.0,14,6,4,14.4,14.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,Overakker,2014,5,0.0,1.0,17,9,7,22.8,15.5,1,4,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,6.0,0.3032,0.2024,1.0,0.0,0.0,0.0,0.0,0.0
5213,Overakker,2014,6,0.0,1.0,21,12,7,31.0,16.5,2,8,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,0.3032,0.2024,0.0,0.0,0.0,1.0,0.3032,3.125
5214,Overakker,2014,7,0.0,1.0,23,14,7,28.9,16.0,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,0.6065,0.4049,1.0,0.3032,1.5385,0.0,0.0,0.0
5215,Overakker,2014,8,0.0,1.0,23,14,7,29.2,14.5,8,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,2.1227,1.417,0.0,0.9097,4.6154,0.0,0.0,0.0
5216,Overakker,2014,9,0.0,1.0,19,12,6,21.0,12.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,3.3357,2.2267,0.0,0.3032,1.5385,1.0,0.3032,3.125
5217,Overakker,2014,10,0.0,1.0,15,9,7,25.8,11.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,3.0324,2.3041,0.0,0.0,0.0,1.0,0.3032,3.0303
5218,Overakker,2014,11,0.0,1.0,10,6,8,24.0,9.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,11.0,2.1227,1.6129,0.0,0.9097,4.2254,1.0,0.3032,3.0303
5219,Overakker,2014,12,0.0,1.0,6,3,8,29.2,8.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,5.4584,4.1475,0.0,0.9097,4.2254,0.0,0.0,0.0
5220,Overakker,2015,1,0.0,1.0,5,2,7,24.7,8.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,0.3032,0.2304,0.0,0.0,0.0,1.0,0.3032,3.0303
5221,Overakker,2015,1,0.93,1.0,5,2,7,24.7,8.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,0.3032,0.2304,0.0,0.0,0.0,1.0,0.3032,3.0303
5222,Overakker,2015,2,0.0,1.0,6,1,6,19.2,10.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,3.0324,2.3041,0.0,0.6065,2.8169,1.0,0.3032,3.0303
5223,Overakker,2015,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,3.0324,2.3041,0.0,0.6065,2.8169,1.0,0.3032,3.0303
5224,Overakker,2015,3,0.0,1.0,11,3,6,18.8,12.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,4.8519,3.6866,0.0,1.8195,8.4507,3.0,0.9097,9.0909
5225,Overakker,2015,3,0.94,1.1,11,3,6,18.8,12.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,4.8519,3.6866,0.0,1.8195,8.4507,3.0,0.9097,9.0909
5226,Overakker,2015,4,0.0,0.0,14,6,4,14.4,14.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.6065,0.4608,2.0,0.0,0.0,0.0,0.0,0.0
5227,Overakker,2015,4,0.94,0.8,14,6,4,14.4,14.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.6065,0.4608,2.0,0.0,0.0,0.0,0.0,0.0
5228,Overakker,2015,5,0.0,2.0,17,9,7,22.8,15.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,Overakker,2015,5,0.89,2.3000000000000003,17,9,7,22.8,15.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,Overakker,2015,6,0.0,1.0,21,12,7,31.0,16.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5231,Overakker,2015,6,0.95,1.4,21,12,7,31.0,16.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5232,Overakker,2015,7,0.0,1.0,23,14,7,28.9,16.0,0,4,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5233,Overakker,2015,7,0.88,1.9,23,14,7,28.9,16.0,0,4,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5234,Overakker,2015,8,0.0,2.0,23,14,7,29.2,14.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,23.3498,17.7419,0.0,3.9422,18.3099,2.0,0.6065,6.0606
5235,Overakker,2015,8,0.89,2.3,23,14,7,29.2,14.5,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,23.3498,17.7419,0.0,3.9422,18.3099,2.0,0.6065,6.0606
5236,Overakker,2015,9,0.0,3.0,19,12,6,21.0,12.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,11.0,3.3357,2.5346,0.0,1.213,5.6338,1.0,0.3032,3.0303
5237,Overakker,2015,9,0.82,3.8,19,12,6,21.0,12.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,11.0,3.3357,2.5346,0.0,1.213,5.6338,1.0,0.3032,3.0303
5238,Overakker,2015,10,0.0,3.0,15,9,7,25.8,11.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5239,Overakker,2015,10,0.82,3.4,15,9,7,25.8,11.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5240,Overakker,2015,11,0.0,2.0,10,6,8,24.0,9.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,2.1227,1.6129,0.0,0.0,0.0,0.0,0.0,0.0
5241,Overakker,2015,11,0.88,2.1,10,6,8,24.0,9.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,2.1227,1.6129,0.0,0.0,0.0,0.0,0.0,0.0
5242,Overakker,2015,12,0.0,1.0,6,3,8,29.2,8.0,0,5,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5243,Overakker,2015,12,0.89,1.8,6,3,8,29.2,8.0,0,5,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5244,Overakker,2016,1,0.88,3.3,5,2,7,24.7,8.5,2,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,1.0,1.5162,1.1521,0.0,0.0,0.0,1.0,0.3032,3.0303
5245,Overakker,2016,2,0.85,3.4000000000000004,6,1,6,19.2,10.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,0.9097,0.6912,0.0,0.6065,2.8169,1.0,0.3032,3.0303
5246,Overakker,2016,3,0.88,2.3,11,3,6,18.8,12.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,1.213,0.9217,0.0,0.0,0.0,0.0,0.0,0.0
5247,Overakker,2016,4,0.88,2.2,14,6,4,14.4,14.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,4.8519,3.6866,0.0,0.0,0.0,0.0,0.0,0.0
5248,Overakker,2016,5,0.9,1.9,17,9,7,22.8,15.5,1,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,14.0,0.9097,0.6912,0.0,0.0,0.0,0.0,0.0,0.0
5249,Overakker,2016,6,0.83,3.1,21,12,7,31.0,16.5,1,6,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,Overakker,2016,7,0.89,1.7000000000000002,23,14,7,28.9,16.0,2,5,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,0.9097,0.6912,0.0,0.0,0.0,0.0,0.0,0.0
5251,Overakker,2016,8,0.9,1.5000000000000002,23,14,7,29.2,14.5,2,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,3.0324,2.3041,1.0,0.0,0.0,0.0,0.0,0.0
5252,Overakker,2016,9,0.84,3.2,19,12,6,21.0,12.5,2,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,1.8195,1.3825,0.0,0.3032,1.4085,1.0,0.3032,3.0303
5253,Overakker,2016,10,0.85,3.6,15,9,7,25.8,11.0,1,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,1.213,0.9217,0.0,0.0,0.0,1.0,0.3032,3.0303
5254,Overakker,2016,11,0.84,3.0,10,6,8,24.0,9.0,4,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,3.0324,2.3041,0.0,0.3032,1.4085,1.0,0.3032,3.0303
5255,Overakker,2016,12,0.81,3.6000000000000005,6,3,8,29.2,8.0,2,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,0.9097,0.6912,1.0,0.0,0.0,0.0,0.0,0.0
5256,Overakker,2017,1,0.89,1.4,5,2,7,24.7,8.5,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,5.0,0.9097,0.6912,0.0,0.0,0.0,0.0,0.0,0.0
5257,Overakker,2017,2,0.86,3.2,6,1,6,19.2,10.0,2,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,2.4259,1.8433,1.0,0.9097,4.2254,0.0,0.0,0.0
5258,Overakker,2017,3,0.9,1.7000000000000002,11,3,6,18.8,12.0,2,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,0.6065,0.4608,1.0,0.0,0.0,0.0,0.0,0.0
5259,Overakker,2017,4,0.87,2.6,14,6,4,14.4,14.0,1,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,3.9422,2.9954,0.0,0.0,0.0,2.0,0.6065,6.0606
5260,Overakker,2017,5,0.89,1.8000000000000005,17,9,7,22.8,15.5,3,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,9.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5261,Overakker,2017,6,0.88,1.7000000000000002,21,12,7,31.0,16.5,2,6,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,0.3032,0.2304,0.0,0.0,0.0,0.0,0.0,0.0
5262,Overakker,2017,7,0.86,2.9,23,14,7,28.9,16.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5263,Overakker,2017,8,0.86,2.8,23,14,7,29.2,14.5,3,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,1.213,0.9217,1.0,0.3032,1.4085,1.0,0.3032,3.0303
5264,Overakker,2017,9,0.88,1.9,19,12,6,21.0,12.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,8.0,0.6065,0.4608,1.0,0.0,0.0,0.0,0.0,0.0
5265,Overakker,2017,10,0.85,2.6,15,9,7,25.8,11.0,1,2,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,1.8195,1.3825,0.0,0.3032,1.4085,1.0,0.3032,3.0303
5266,Overakker,2017,11,0.87,2.3,10,6,8,24.0,9.0,0,4,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,4.0,0.0,0.0,0.0,0.3032,1.4085,0.0,0.0,0.0
5267,Overakker,2017,12,0.86,3.1000000000000005,6,3,8,29.2,8.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,3.9422,2.9954,0.0,0.3032,1.4085,0.0,0.0,0.0
5268,Overakker,2018,1,0.87,2.1,5,2,7,24.7,8.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,1.0,3.6389,2.765,0.0,0.3032,1.4085,2.0,0.6065,6.0606
5269,Overakker,2018,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,6.0,0.3032,0.2304,0.0,0.6065,2.8169,0.0,0.0,0.0
5270,Overakker,2018,3,0.87,2.7,11,3,6,18.8,12.0,0,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,4.8519,3.6866,0.0,0.6065,2.8169,1.0,0.3032,3.0303
5271,Overakker,2018,4,0.88,2.1,14,6,4,14.4,14.0,0,9,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,1.5162,1.1521,1.0,0.3032,1.4085,1.0,0.3032,3.0303
5272,Overakker,2018,5,0.86,3.0,17,9,7,22.8,15.5,0,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,7.0,10.3103,7.8341,0.0,0.3032,1.4085,1.0,0.3032,3.0303
5273,Overakker,2018,6,0.84,4.0,21,12,7,31.0,16.5,3,3,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,10.0,1.213,0.9217,0.0,0.6065,2.8169,0.0,0.0,0.0
5274,Overakker,2018,7,0.84,2.9,23,14,7,28.9,16.0,1,1,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,3.9422,2.9954,3.0,0.0,0.0,2.0,0.6065,6.0606
5275,Overakker,2018,8,0.85,2.4000000000000004,23,14,7,29.2,14.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,6.0,3.0324,2.3041,0.0,1.8195,8.4507,2.0,0.6065,6.0606
5276,Overakker,2018,9,0.85,2.6,19,12,6,21.0,12.5,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.9097,0.6912,0.0,0.3032,1.4085,0.0,0.0,0.0
5277,Overakker,2018,10,0.84,3.0,15,9,7,25.8,11.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,3.0,5.4584,4.1475,0.0,1.5162,7.0423,1.0,0.3032,3.0303
5278,Overakker,2018,11,0.84,3.3000000000000003,10,6,8,24.0,9.0,0,0,70,24,20,10,18,35,0.158,0.202,0.316,0.147,2.1,2453,395,4,35,0.108,0.133,1.0,0.75,3295,62,501,2,2.0,0.3032,0.2304,0.0,0.0,0.0,1.0,0.3032,3.0303
